id,name,full_name,birthday,height,weight
261655,Ignacio Dotti Uria,Ignacio Francisco Dotti Uria,1994-08-18 00:00:00,1.93,99
261657,German Kessler Lordon,German Eduardo Kessler Lordon,1994-07-01 00:00:00,1.83,103
262059,Jorge Zerbino,Jorge Zerbino,1991-12-27 00:00:00,1.91,90
262065,Vitao Ancina de Oliveira,Vitor Ancina de Oliveira,1987-11-24 00:00:00,,
262069,Rodrigo Bocking,Rodrigo Bocking,1994-10-17 00:00:00,1.83,84
262073,Laurent Bourda-Couhet,Laurent Johann Jose Bourda-Couhet,1994-07-12 00:00:00,1.7,74
262075,Manteigao Cardoso,Bruno Cardoso,,,
262077,Beukes Cremer,Johannes Andries Beukes Cremer,1987-10-21 00:00:00,1.83,89
262079,David Martins Prates,David Pereira Martins Prates,1991-10-29 00:00:00,,
262081,Chihito Matsui,Chihito Matsui,1994-11-11 00:00:00,1.83,83
262083,Macaxeira Medeiros Filho,Claudio de Jesus Medeiros Filho,1989-07-05 00:00:00,,
262085,Duka Melotto,Eduardo Mezzaroba Melotto,1991-03-05 00:00:00,,
262087,Grilo Morales dos Santos,Rafael Morales dos Santos,1992-03-06 00:00:00,,
262089,Lucas Muller,Lucas Amadeu Muller,1990-02-13 00:00:00,1.85,85
262091,Tsuyoshi Murata,Tsuyoshi Murata,1988-12-15 00:00:00,1.85,102
262093,Estrela Tavares,Mateus Estrela Miller Tavares,1995-11-13 00:00:00,,
262095,Felipe Tissot,Felipe Trevisian Tissot,1988-02-04 00:00:00,,
262097,Kazuhiko Usami,Kazuhiko Usami,1992-03-17 00:00:00,1.98,116
262789,Nick Barrett,Nicholas Barrett,1993-05-20 00:00:00,1.91,99
262791,Chris Baumann,Christopher Joseph Baumann,1987-05-18 00:00:00,1.88,123
262793,LeMoto Filikitonga,LeMoto Filikitonga,1993-05-25 00:00:00,1.85,110
262795,Niku Kruger,Niku Arne Kruger,1991-10-09 00:00:00,1.73,79
262797,Al McFarland,Alastair Robert McIntosh McFarland,1989-06-02 00:00:00,1.93,113
262799,AJ MacGinty,Alan Leon MacGinty,1990-02-26 00:00:00,1.85,94
262801,Mike Shepherd,Mike Shepherd,1989-10-17 00:00:00,1.85,112
264259,Anthony Belleau,Anthony Belleau,1996-04-08 00:00:00,1.78,84
264379,Geronimo Albertario,Geronimo Alfredo Albertario,1987-11-24 00:00:00,2.01,113
264383,Gregorio del Prete,Carlos Gregorio del Prete,1995-03-24 00:00:00,1.65,76
264385,Juan Leon Novillo,Juan Leon Novillo,1992-07-08 00:00:00,1.78,79
264773,Meli Baivatu,Meli Baivatu,1993-04-02 00:00:00,1.85,84
264775,Jolame Bera Rawaitale,Jolame Bera Rawaitale,1984-02-01 00:00:00,,
264777,Gonzalo Bertranou,Gonzalo Bertranou,1993-12-31 00:00:00,1.75,79
264779,Seru Cakobau Rokotuibau Tabaiwal,Ratu Apenisa Seru Korirokotuibau Cakobau Rokotuibau Tabaiwal,1988-05-22 00:00:00,1.85,95
264781,Kini Douglas,Joeli Kini Douglas,1994-01-05 00:00:00,1.75,81
264783,John Dyer,John Augustine Fabian Dyer,1992-02-06 00:00:00,1.91,104
264785,Malakai Namalo,Malakai Namalo,,,
264787,Manuel Plaza,Manuel Plaza,1996-01-04 00:00:00,1.98,111
264789,Kiti Ratu,Kitione Ratu,1994-12-13 00:00:00,,
264791,Kirwan Sanday,Kirwan Ulaisi Sanday,1991-02-13 00:00:00,1.88,111
264793,Sammy Speight,Samisoni Levulevu Speight,1985-10-03 00:00:00,1.8,88
264795,John Stewart,John Harry Gilbert Stewart,1988-02-17 00:00:00,1.7,79
264797,Save Tabakanalagi,Savenaca Tabakanalagi,1986-08-31 00:00:00,,
264799,Saimoni Tuilaucala Nabaro,Saimoni Tuilaucala Nabaro,1990-05-06 00:00:00,1.88,96
264801,Mataiasi Ucutabua,Mataiasi Ucutabua,1988-03-19 00:00:00,1.91,117
264803,Eroni Vasiteri Narumasa,Eroni Vasiteri Narumasa,1989-05-27 00:00:00,1.83,101
264805,Tikilaci Vuibau,Tikilaci Vuibau,1992-08-14 00:00:00,1.93,101
264807,Seru Vularika,Serupepeli Vularika,1990-04-29 00:00:00,1.6,80
264809,Nacani Wakaya,Nacani Wakaya,1991-06-25 00:00:00,1.88,108
264811,Emori Waqavulagi,Emori Waqavulagi,1993-04-24 00:00:00,1.85,79
265391,Lewis Ludlam,Lewis Wesley Ludlam,1995-12-08 00:00:00,1.93,103
265403,Ivan van Zyl,Ivan van Zyl,1995-06-30 00:00:00,1.8,81
265405,Ox Nche,Retshegofaditswe Nche,1995-07-23 00:00:00,1.75,109
265415,Jason Jenkins,Jason Howell Jenkins,1995-12-02 00:00:00,2.03,124
265439,Ned Hanigan,Ned Michael Hanigan,1995-04-11 00:00:00,1.93,109
265443,Folau Fainga'a,Folau Faka-taha He Lotu Fainga'a,1995-05-05 00:00:00,1.78,105
265445,Tyrel Lomax,Tyrel Shae Lomax,1996-06-01 00:00:00,1.93,126
265459,Josh Ioane,Josh R. Ioane,1995-07-11 00:00:00,1.8,91
265465,Elia Elia,Elia Elia,1996-01-22 00:00:00,1.83,109
265483,Melani Matavao,Melani Matavao,1995-11-19 00:00:00,1.7,73
265487,Malu Falaniko,Malu Falaniko,1995-07-18 00:00:00,1.8,92
265495,Yusuke Kajimura,Yusuke Kajimura,1995-09-13 00:00:00,1.8,92
265577,George Bridge,George Crispin Bridge,1995-04-01 00:00:00,1.85,95
265581,Te Toiroa Tahuriorangi,Te Toiroa Hohepa Tahuriorangi,1995-03-31 00:00:00,1.78,81
265603,Blair Kinghorn,Blair Simon Kinghorn,1997-01-18 00:00:00,1.96,101
265667,Isaac Adimo,Isaac Wamamba Adimo,,,
265669,Andre Aquino,Andre Sayal de Aquino,1995-01-10 00:00:00,,
265671,Robert Aringo,Robert Eugene Aringo,1993-07-24 00:00:00,,
265673,Joshua Chisanga,Joshua Chisanga,1992-11-02 00:00:00,1.88,111
265675,Duarte Diniz,Duarte Azevedo de Brito Marques Diniz,1995-11-08 00:00:00,,
265677,Antonio Ferrador,Antonio Augusto Tiburcio Ferrador,1989-10-09 00:00:00,,
265679,Peter Karia Wanjiru,Peter Karia Wanjiru,,,
265683,Emmanuel Mavala,Emmanuel Mavala,1992-01-06 00:00:00,,
265685,Vincent Mose,Vincent Mose,,,
265687,Darwin Mukidza Kinyangi,Darwin Mukidza Kinyangi,1988-01-20 00:00:00,1.83,88
265689,Duncan Mwangi Gachichi,Duncan Mwangi Gachichi,1989-07-02 00:00:00,,
265691,Isaiah Nyariki,Isaiah Nyariki,,,
265693,Jacob Ojee,Jacob Omondi Ojee,1991-03-07 00:00:00,,
265695,Fabian Olando Ogutu,Fabian Olando Ogutu,1991-01-03 00:00:00,,
265697,Sammy Oliech,Samuel Joseph Oliech,1993-12-15 00:00:00,1.85,91
265699,Kelvin Omiyo,Kelvin Omiyo,,,
265701,Joao Maria Silva,Joao Maria Silva,1993-12-18 00:00:00,,
265703,Adrien Timoteo,Adrien Iosua Timoteo,1988-04-28 00:00:00,1.8,87
265705,Josaia Quminakelo,Josaia Quminakelo,,,
265707,Jale Sassen,Jale Uluafe Yale Sassen,1992-09-06 00:00:00,1.78,119
265709,Timoci Sauvoli,Ratu Timoci Sauvoli,1991-08-26 00:00:00,1.85,106
266375,Thibaut Alvarez,Thibaut Alvarez,1990-06-10 00:00:00,1.8,85
266377,Aranos Coetzee,Johannes Voges Coetzee,1988-03-14 00:00:00,1.85,119
266379,Franco Cuaranta,Franco Cuaranta,1992-05-23 00:00:00,1.78,87
266381,Leneve Damens,Leneve Damens,1993-05-30 00:00:00,1.85,105
266383,AJ de Klerk,Abel Jacobus de Klerk,1991-12-09 00:00:00,1.83,127
266385,Angel Durango,Angel Durango,1995-01-15 00:00:00,1.83,114
266387,Pierre Garcia,Jean Pierre Firmin Garcia,1991-05-01 00:00:00,1.78,89
266395,Anibal Panceyra Garrido,Anibal Panceyra Garrido,1988-10-23 00:00:00,1.96,97
266397,Gonzalo Paulin,Gonzalo Paulin,1992-10-08 00:00:00,1.91,104
266399,Marcos Puig,Marcos Puig,1994-06-30 00:00:00,1.83,109
266401,Guido Randisi,Guido Randisi,1981-06-18 00:00:00,1.85,110
266403,Miguel Urtubey,Miguel Urtubey,1991-04-06 00:00:00,1.91,103
266485,Archil Bezhiashvili,Archil Bezhiashvili,1992-03-07 00:00:00,1.83,109
266487,Beka Gorgadze,Beka Gorgadze,1996-02-08 00:00:00,1.88,104
266489,Nikoloz Khatiashvili,Nikoloz Khatiashvili,1992-05-22 00:00:00,1.78,109
266491,Saba Shubitidze,Saba Shubitidze,1994-04-07 00:00:00,1.83,87
266493,Giorgi Talakhadze,Giorgi Talakhadze,1994-08-24 00:00:00,,
266495,Giorgi Tedoradze,Giorgi Tedoradze,1995-06-30 00:00:00,,
266957,Mirco Amenta,Mirco Amenta,1991-05-08 00:00:00,1.93,97
266959,Cristian Becerra,Cristian Becerra,1988-06-28 00:00:00,1.75,87
266961,Giovanni Benvenuti,Giovanni Benvenuti,1993-12-02 00:00:00,1.85,86
266963,Gabriele di Giulio,Gabriele di Giulio,1994-04-30 00:00:00,1.85,85
266965,Giuseppe di Stefano,Giuseppe di Stefano,1989-03-18 00:00:00,1.93,124
266967,Otar Giorgadze,Otar Giorgadze,1996-03-02 00:00:00,1.93,107
266969,Cian Kelleher,Cian Kelleher,1994-08-07 00:00:00,1.8,91
266971,Simone Marinaro,Simone Marinaro,1993-01-15 00:00:00,1.8,91
266973,Randall Morrison,Randall Anthony Morrison,1984-02-12 00:00:00,1.85,106
266975,Sebastian Negri da Ollegio,Sebastian Luke Negri da Ollegio,1994-06-30 00:00:00,1.93,107
266977,Simone Parisotto,Simone Parisotto,1994-03-30 00:00:00,1.8,79
266979,Federico Ruzza,Federico Ruzza,1994-08-04 00:00:00,1.98,107
266981,Antoine Sanchez,Antoine Sanchez,1995-10-08 00:00:00,1.78,79
266983,Frankie Taggart,Francis Nicholas Taggart,1994-10-14 00:00:00,1.88,108
266985,Tomas Urbaitis,Tomas Domingo Urbaitis,1987-02-03 00:00:00,1.96,102
266987,Federico Zani,Federico Zani,1989-04-09 00:00:00,1.78,110
267123,Alex Gordas,Alexandru Gabriel Gordas,1994-05-11 00:00:00,1.83,122
267125,Irakli Svanidze,Irakli Svanidze,1996-07-02 00:00:00,1.83,81
267127,Mike Wiringi,Michael Wiringi,1985-08-01 00:00:00,1.75,86
268351,Faialaga Afamasaga,Faialaga Afamasaga,1989-03-05 00:00:00,1.78,111
268997,Heiden Bedwell-Curtis,Heiden Kahira Bedwell-Curtis,1991-06-25 00:00:00,1.88,105
268999,Mitch Crosswell,Mitchell Colin Crosswell,1988-11-14 00:00:00,1.91,104
269001,Rieko Ioane,Rieko Edward Ioane,1997-03-18 00:00:00,1.93,103
269021,Danila Chegodaev,Danila Alexeyevich Chegodaev,1992-01-09 00:00:00,1.85,94
269023,Rushan Iagudin,Rushan Iagudin,1987-03-29 00:00:00,1.78,83
269025,Evgeni Kolomiytsev,Evgeni D. Kolomiytsev,1990-05-16 00:00:00,1.83,91
269027,Alexei Mikahltsov,Alexei Mikahltsov,1991-11-06 00:00:00,1.83,88
269029,Vladimir Podrezov,Vladimir Y. Podrezov,1994-01-27 00:00:00,1.88,114
269207,Marcel Renata,Marcel T. Renata,1994-02-24 00:00:00,1.88,114
269639,Lawrence Buyachi,Lawrence Buyachi,,,
269641,Davis Chenge,Davis Musungu Chenge,1991-06-11 00:00:00,1.88,109
269643,Guillermo Mateu Spuches,Guillermo Mateu Spuches,1993-02-03 00:00:00,1.85,84
269645,Samuel Motari,Samuel Motari,1992-07-17 00:00:00,,
269649,Tim Bennetts,Tim Bennetts,1990-08-01 00:00:00,1.83,85
269651,Zana Botes,Rezando Botes,1990-07-03 00:00:00,1.88,101
269653,Thyssen de Goede,Thyssen de Goede,1988-06-24 00:00:00,1.93,90
269655,Andrei Lizogub,Andrei Lizogub,1991-01-22 00:00:00,,
269657,Callum Morrison,Callum Morrison,1985-11-28 00:00:00,1.93,105
269659,Zach Test,Zachary Test,1989-10-13 00:00:00,1.91,85
269661,Vavae Tuilagi,Sanele Vavae'ii Tuilagi,1988-06-15 00:00:00,1.93,114
270167,Faleniu Iosi,Faleniu Iosi,1989-05-28 00:00:00,1.78,97
270169,Sefo Ma'ake,Samisoni Ma'ake,1991-09-15 00:00:00,1.73,76
270171,Viliami Tahitu'a,Viliami Tahitu'a,1992-09-10 00:00:00,1.83,101
270345,Evan Olmstead,Evan Dennis Olmstead,1991-02-21 00:00:00,1.98,114
270347,Francis Ieremia Saufoi,Francis Ioka Ieremia Saufoi,1992-11-17 00:00:00,1.83,91
270397,Joeli Veitayaki,Joeli Veitayaki,1967-01-12 00:00:00,1.85,129
270435,Patricio Baronio Gauna,Patricio Baronio Gauna,1996-06-05 00:00:00,1.78,81
270437,Cristian Bartoloni,Cristian Bartoloni,1995-08-26 00:00:00,1.93,119
270439,Ignacio Calas,Ignacio Calas,1996-03-18 00:00:00,2.01,119
270441,Tomas Granella Vickers,Tomas Granella Vickers,1995-08-11 00:00:00,1.8,84
270443,Ignacio Larrague,Ignacio Larrague,1995-10-25 00:00:00,2.01,119
270445,Domingo Miotti,Hugo Domingo Miotti,1996-05-22 00:00:00,1.88,84
270447,Axel Muller Aranda,Axel Muller Aranda,1993-11-25 00:00:00,1.85,93
270449,Vito Scaglione,Vito Scaglione,1993-09-09 00:00:00,1.88,93
270607,Martin Naufahu,Martin Naufahu,1990-07-08 00:00:00,1.85,97
270609,Kalafi Pongi,Kalafi Pongi,1993-03-12 00:00:00,1.8,88
271071,Nick Barasa,Simiyu Barasa,1989-03-02 00:00:00,,
271073,Wian Conradie,Wian Conradie,1994-10-14 00:00:00,1.83,97
271075,Damian Stevens,Damian Leothon Stevens,1995-06-02 00:00:00,1.75,81
271149,Kaito Shigeno,Kaito Shigeno,1990-11-21 00:00:00,1.7,78
271159,Sam Nock,Samuel J. Nock,1996-06-18 00:00:00,1.75,86
271165,Shaun Stevenson,Shaun Tualaulelei Stevenson,1996-11-14 00:00:00,1.93,97
271371,Tino Mapapalangi,Valentino Mapapalangi,1993-07-18 00:00:00,1.93,108
272055,Jermaine Ainsley,Jermaine Michael Ainsley,1995-08-08 00:00:00,1.8,114
272061,James Moore,James William Moore,1993-06-11 00:00:00,1.96,101
272377,Takayuki Watanabe,Takayuki Watanabe,1994-05-27 00:00:00,1.8,113
272457,Jale Vatubua,Jale Kaikadavu Vatubua,1991-08-30 00:00:00,1.88,120
272599,Viliami Lolohea,Viliami Lolohea,1993-07-04 00:00:00,1.8,92
272657,Sioape Holani,Ryusioapelastu Holani,1982-12-29 00:00:00,1.88,119
272833,Stacey Ili,Stacey I.A. Ili,1991-05-11 00:00:00,1.88,90
272867,Nans Ducuing,Nans Ducuing,1991-11-06 00:00:00,1.8,89
273391,Maku Koroiyadi,Makulusio Koroiyadi,1981-03-01 00:00:00,1.85,111
273879,Alivereti Raka,Ratu Alivereti Raka,1994-12-09 00:00:00,1.88,96
273955,Giorgi Melikidze,Giorgi Melikidze,1996-05-24 00:00:00,1.78,116
274075,Paula Kinikinlau,Paula Fakavainga Kinikinlau,1986-08-30 00:00:00,1.85,99
274077,Johan van Heerden,Johannes Petrus van Heerden,1986-12-09 00:00:00,1.96,117
274125,Ben Nee Nee,Benjamin P. Nee Nee,1993-05-12 00:00:00,1.98,111
274127,Dwayne Polataivaia,Dwayne Ene Polataivaia,1990-07-30 00:00:00,1.83,83
274289,Dillon Hunt,Dillon Hunt,1995-02-23 00:00:00,1.88,102
274441,Jonah Lowe,Jonah Hunuhunu Lowe,1996-05-09 00:00:00,1.83,91
274835,Tudorel Bratu,Tudorel-Georgian Bratu,1991-04-23 00:00:00,1.75,79
274837,Joe Taufete'e,Joseph Soosemea Taufete'e,1992-10-04 00:00:00,1.83,122
275169,Karl Tu'inukuafe,George Zvi Karl Tu'inukuafe,1993-02-21 00:00:00,1.83,134
276967,Jordan Uelese,Jordan Filo Uelese,1997-01-24 00:00:00,1.88,121
277989,Jethro Felemi,Jethro Felemi,,1.85,124
279001,Rex George,Rex Mataiapo George,1961-12-25 00:00:00,,
279003,Aisea Batibasaga,Aisea Batibasaga,,,
279005,Aminio Mara,Aminio Mara,,,
279009,Josateki Savou,Josateki J. Savou,,,
282095,Leo Derksen,Leo Derksen,1991-05-02 00:00:00,1.8,76
282097,Tahir Gadzhiev,Tahir Gadzhiev,1994-03-29 00:00:00,1.88,109
282099,Kiril Gotovtsev,Kirill Gotovtsev,1987-07-17 00:00:00,1.88,111
282101,Alexandr Ivanov,Alexandr Ivanov,,,
282103,Denis Kukishev,Denis Kukishev,1991-02-20 00:00:00,1.73,78
282105,Joao Lino,Joao Manuel Teixeira Silva Durao Lino,1990-06-07 00:00:00,,
282107,Anton Sychev,Anton Sychev,1994-02-05 00:00:00,1.83,97
282109,Michael Andrade,Michael Jardim Andrade,1996-02-27 00:00:00,1.8,88
282111,Azamat Bitiev,Azamat Slavikovich Bitiev,1989-12-09 00:00:00,1.83,111
282113,Nikita Ilienko,Nikita Ilienko,1987-08-17 00:00:00,1.8,81
282115,Maxime Vaz,Maxime Vaz,,1.85,92
282117,Sergio Bascunan Harbin,Sergio Jorge Bascunan Harbin,1993-04-01 00:00:00,1.75,71
282119,Felipe Bassaletti,Felipe Bassaletti,1984-12-13 00:00:00,1.93,111
282121,Pablo Casas,Pablo Casas,1992-03-04 00:00:00,1.88,89
282123,Xerom Civil,Xerom Civil,1994-04-02 00:00:00,1.83,114
282125,Inaki Gurruchaga,Inaki Gurruchaga,1995-10-31 00:00:00,1.85,101
282127,Leonardo Montoya,Leonardo Montoya,1986-08-05 00:00:00,1.78,81
282129,Sebastian Parra,Sebastian Parra,1995-09-05 00:00:00,1.7,96
282131,Raimundo Piwonka,Raimundo Piwonka,1986-12-07 00:00:00,1.91,104
282133,Javier Richard Cajas,Javier Richard Cajas,1991-02-25 00:00:00,1.85,95
282135,Francisco Urroz,Francisco Urroz,1993-09-07 00:00:00,1.85,84
282137,Claudio Zamorano Bravo,Claudio Zamorano Bravo,1989-01-08 00:00:00,1.78,102
282371,Julien Blanc,Julien Blanc,1992-10-04 00:00:00,1.75,80
282829,Arthur Bergo,Arthur Bomfim Bergo,1994-03-07 00:00:00,1.83,83
282831,Tedd Correa,Lucas Chiaradia Correa,1986-09-11 00:00:00,1.91,109
282833,Rupert Cowan,Rupert M. Cowan,,1.78,89
282835,Lucas Drudi Romeu,Lucas Drudi Romeu,1994-04-16 00:00:00,,
282837,Pascal Fischer,Pascal Fischer,1992-03-31 00:00:00,1.8,86
282839,Stefano Giantorno,Stefano Giantorno,1991-09-27 00:00:00,1.7,79
282841,Mark Jackson,Mark Jackson,1987-04-07 00:00:00,,
282843,Robert Lehmann,Robert Wilhelm Lehmann,1988-07-22 00:00:00,1.78,86
282845,Eric Marks,Eric Marks,1996-12-09 00:00:00,1.96,112
282847,Jaco Otto,Jacobus Otto,1989-12-10 00:00:00,1.8,97
282849,Ollie Paine,Oliver William Frederick Paine,1991-09-25 00:00:00,1.78,83
282851,Nelson Rebolo,Wilton Jose Murilo Rebolo,1995-08-02 00:00:00,1.83,127
282853,Bene Rodriguez Filho,Benedito Rodriguez Filho,1994-07-04 00:00:00,,
282855,Yan Rosetti,Yan Victor Mota Rosetti,1993-05-07 00:00:00,1.75,97
282857,Caique Silva Segura,Caique Santiago Silva Segura,1993-11-21 00:00:00,1.91,122
282859,Robert Tenorio da Silva Santos,Robert Aguinaldo Tenorio da Silva Santos,1996-07-27 00:00:00,1.93,101
282861,Tomas van Gelderen,Tomas van Gelderen,1989-05-24 00:00:00,,
282863,Matheus Wolf,Matheus Wolf,1995-06-24 00:00:00,,
282865,Carnaval Carnivalle Silva,Rafael Carnivalle Silva,1989-04-20 00:00:00,,
282867,Matheus Cruz Vergueiro e Silva,Matheus Cruz Vergueiro e Silva,1996-02-24 00:00:00,1.75,78
282869,Sam Harris,Samuel J. Harris,1990-03-01 00:00:00,1.75,81
282871,Fernando Portugal,Fernando Henrique Jungers Portugal,1981-07-04 00:00:00,,
282873,Felipe Sancery,Felipe Henri Sancery,1994-05-27 00:00:00,1.83,91
283653,Marco Riccioni,Marco Riccioni,1997-10-19 00:00:00,1.83,122
285607,Darcy Graham,Darcy Graham,1997-06-21 00:00:00,1.75,84
285609,Adam Hastings,Adam R. Hastings,1996-10-05 00:00:00,1.85,86
285637,Keelan Giles,Keelan Jordan Wyn Bah Giles,1998-01-29 00:00:00,1.73,69
285661,Emerick Setiano,Emerick Setiano,1996-07-19 00:00:00,1.83,113
285669,Peato Mauvaka,Peato Mauvaka,1997-01-10 00:00:00,1.83,114
285691,James Ryan,James John Ryan,1996-07-24 00:00:00,2.03,106
285793,Jack Singleton,Jack Howard Singleton,1996-05-14 00:00:00,1.8,108
285799,Zach Mercer,Zach Ivan Mercer,1997-06-28 00:00:00,1.91,109
285811,Charly Trussardi,Vincenzo Charly Ernest Trussardi,1997-03-21 00:00:00,1.7,79
285819,Giovanni Pettinelli,Giovanni Pettinelli,1996-03-13 00:00:00,1.93,102
285825,Giosue Zilocchi,Giosue Zilocchi,1997-01-15 00:00:00,1.88,111
286245,Santiago Arata Perrone,Santiago Arata Perrone,1996-09-02 00:00:00,1.7,78
286247,Kyle Baillie,Kyle James Baillie,1991-04-07 00:00:00,1.91,121
286249,Tom Behrendt,Tom Behrendt,1991-01-04 00:00:00,,
286251,Gradyn Bowd,Gradyn Bowd,1992-08-27 00:00:00,1.78,97
286253,Rob Brouwer,Robert Cornelius Brouwer,1982-12-10 00:00:00,1.88,111
286255,Luis Cerquinho da Fonseca,Luis Bernardo Sousa Maia Cerquinho da Fonseca,1995-10-20 00:00:00,,
286257,Paul Ciulini,Paul Ciulini,1995-10-28 00:00:00,1.96,120
286259,Jose Conde,Jose Conde,1993-07-12 00:00:00,1.8,108
286261,Tomas Dussaillant Venezian,Tomas Dussaillant Venezian,1986-04-26 00:00:00,1.75,89
286263,Andrew Ferguson,Andrew Michael Ferguson,1992-05-01 00:00:00,1.75,81
286265,Facundo Gattas Clavell,Facundo Eduardo Gattas Clavell,1995-07-02 00:00:00,1.88,104
286267,Gareth Griffiths,Gareth David Griffiths,1988-03-22 00:00:00,1.8,87
286269,Vlady Grikh,Volodymyr Grikh,1995-05-18 00:00:00,,
286271,Nuno Guedes,Nuno Maria Ramos Pinto Sousa Guedes,1994-11-21 00:00:00,,
286273,Michael Hamson,Michael Hamson,1988-03-06 00:00:00,,
286275,Eric Howard,Eric Gerald Howard,1993-09-05 00:00:00,1.78,105
286277,Daniel Koch,Daniel Koch,1995-10-22 00:00:00,1.7,68
286279,Duncan Maguire,Duncan Maguire,1989-01-02 00:00:00,1.78,81
286281,Ovidiu Melniciuc,Ovidiu Melniciuc,1994-01-16 00:00:00,1.78,109
286283,Rafael Mones,Rafael Mones,1994-01-12 00:00:00,1.85,98
286285,Dan Moor,Dan Moor,1990-07-24 00:00:00,1.83,99
286287,Rodrigo Moya Espinoza,Rodrigo Moya Espinoza,1982-09-30 00:00:00,1.8,104
286289,Maxime Oltmann,Maxime Oltmann,1995-12-28 00:00:00,1.91,89
286291,Alexandru Palii,Alexandru Neculai Palii,1995-02-25 00:00:00,1.8,84
286293,Clay Panga,Clay Panga,1985-01-01 00:00:00,1.85,96
286295,Anton Rudoy,Anton Rudoy,1983-02-21 00:00:00,1.93,101
286297,Lucas Rumball,Lucas James Rumball,1995-08-02 00:00:00,1.93,94
286299,Mozac Samson,Mozac Samson,1985-09-01 00:00:00,,
286301,Daniel Sancery,Daniel Henri Sancery,1994-05-27 00:00:00,1.83,93
286303,Steve Shennan,Stephen Ross Shennan,1991-01-07 00:00:00,1.85,84
286305,Gonzalo Soto Mera,Gonzalo Soto Mera,1995-02-10 00:00:00,1.91,100
286307,Jose Vareta,Jose Maria Mamede Vareta,1994-08-05 00:00:00,,
286309,Beltran Vergara Sandoval,Beltran Vergara Sandoval,1990-12-25 00:00:00,1.75,80
286311,Sebastiao Villax,Sebastiao Bobone Villax,1992-05-05 00:00:00,,
286395,Jake Anderson,Jake Anderson,1992-01-22 00:00:00,1.88,95
286397,Felipe Arregui,Felipe Arregui,1994-06-09 00:00:00,1.88,110
286399,Gaspar Baldunciel,Gaspar Baldunciel,1996-12-09 00:00:00,1.8,96
286401,Lautaro Bavaro,Lautaro Ezequiel Bavaro,1994-04-09 00:00:00,1.88,96
286403,Lautaro Bazan Velez,Lautaro Bazan Velez,1996-02-24 00:00:00,1.73,76
286405,James Bird,James Phillip Bird,1989-01-04 00:00:00,1.78,92
286407,Franco Brarda,Franco Alexis Brarda,1993-08-22 00:00:00,1.85,109
286409,Jose Deheza,Jose Deheza,1995-04-12 00:00:00,1.88,99
286411,Jean-Pierre Eloff,Jean-Pierre Eloff,1991-05-28 00:00:00,1.8,85
286413,Alec Gletzer,Alec Gletzer,1991-10-10 00:00:00,1.83,101
286415,Marcos Kremer,Marcos Kremer,1997-07-30 00:00:00,1.96,114
286417,Ben Landry,Benjamin Joseph Landry,1991-03-26 00:00:00,1.96,92
286419,Kingsley McGowan,Kingsley McGowan,1992-12-18 00:00:00,1.78,89
286421,Santiago Montagner,Santiago Nicolas Montagner,1995-04-18 00:00:00,1.88,101
286423,Pedro Ortega,Pedro Ortega,1994-07-30 00:00:00,1.96,106
286425,Brodie Orth,Brodie Orth,1985-01-01 00:00:00,2.01,120
286427,Mike Sosene-Feagai,Michelangelo Alexander Sosene-Feagai,1993-04-17 00:00:00,1.8,102
286429,Tevita Tameilau,Tevita Tameilau,1990-01-22 00:00:00,1.93,121
286431,Mike Te'o,Michael Paseka Te'o,1993-07-23 00:00:00,1.73,92
286571,Pierre Bourgarit,Pierre Bourgarit,1997-09-12 00:00:00,1.83,104
286573,Baptiste Couilloud,Baptiste Amedee Couilloud,1997-07-22 00:00:00,1.75,76
286891,Pierre Barthere,Pierre Francois Barthere,1989-06-03 00:00:00,1.96,104
286893,Eduardo Bello,Eduardo Miguel Bello,1995-11-27 00:00:00,1.91,121
286895,Nuno Bettencourt Correia e Avila,Nuno Barbosa de Bettencourt Correia e Avila,1994-04-06 00:00:00,,
286897,Pat Blair,Patrick Blair,1990-01-27 00:00:00,1.85,97
286899,Nate Brakeley,Nathaniel Myers Brakeley,1989-08-31 00:00:00,1.96,109
286903,Liam Chisholm,Liam Chisholm,1991-07-04 00:00:00,2.01,116
286905,Evgeni Elgin,Evgeni Elgin,1987-03-10 00:00:00,1.91,113
286907,Rodrigo Etchart,Rodrigo Etchart,1994-12-01 00:00:00,1.73,79
286909,Bautista Ezcurra,Bautista Ezcurra,1995-04-21 00:00:00,1.8,84
286911,Mike Garrity,Michael Garrity,1989-01-11 00:00:00,1.88,102
286913,Miguel Macedo,Miguel Maria Sousa Cardoso Faria Macedo,1995-10-24 00:00:00,,
286915,Matthieu Manas,Matthieu Manas,1990-05-24 00:00:00,1.73,80
286917,Mauro Perotti,Mauro Perotti,1996-12-09 00:00:00,1.85,83
286919,Enrique Pieretto Heiland,Enrique Pieretto Heiland,1994-12-15 00:00:00,1.88,121
286921,Santiago Portillo,Santiago Portillo,1995-11-21 00:00:00,1.96,100
286923,Segundo Tuculet,Juan Segundo Tuculet,1994-02-05 00:00:00,1.8,87
286925,Axel Zapata,Axel Zapata,1993-02-11 00:00:00,1.85,104
287055,Gelado Dias da Silva Junior,Cleber Dias da Silva Junior,1995-07-03 00:00:00,1.93,111
287057,Lucas Lacoste,Lucas Lacoste,1991-06-01 00:00:00,1.88,92
287059,Yan Machado de Carvalho,Yan Machado de Carvalho,1992-11-03 00:00:00,,
287061,Ignacio Secco,Ignacio Secco,1989-05-28 00:00:00,1.8,106
